CountryName,CountryCode,StartDate,EndDate,PolicyType,PolicyValue,Flag,InitialNote
Thailand,THA,20210906,20220117,H3: Contact tracing,2,,"The number of newly found cases in WHO report include those identified through contact tracing. https://web.archive.org/web/20210912065255/https://reliefweb.int/sites/reliefweb.int/files/resources/2021_09_09_ENG-Sitrep-200-COVID19.pdf"
Thailand,THA,20210906,20211018,H6: Facial Coverings,3,1,"UK Government notes that you will be required to wear a face mask and follow other disease control measures when using public transport, including planes, trains, buses and taxis.   https://web.archive.org/web/20210912071042/https://www.gov.uk/foreign-travel-advice/thailand/coronavirus"
Thailand,THA,20211001,20220813,H2: Testing policy,3,,
Thailand,THA,20211004,20220629,V2: Vaccine Availability,3,,"A student receives a dose of the COVID-19 vaccine in Bangkok, Thailand, on Oct. 4, 2021. Thailand on Monday began to vaccinate students aged 12-18 for the new semester, which will start in November.    http://web.archive.org/web/20211221091421/http://www.news.cn/english/2021-10/04/c_1310226367_2.htm"
Thailand,THA,20211004,20220629,V3: Vaccine Financial Support,5,,"Fully covered"
Thailand,THA,20211019,20211112,C1: School closing,1,0,"Many schools around the country resumed on-site classes for the second semester on 1st November 2021, after being closed since May due to COVID-19 pandemic.  https://archive.vn/YeGi2  For schools in the COVID-19 “dark red” and “red” provinces, 85% of all the teachers and staff at a school must be inoculated with at least two doses of vaccine while, in the other lower risk provinces, at least 85% of teachers and other school personnel must have received at least one dose. Each classroom will contain no more than 25 students, with all students to be seated 1.5 metres apart. If any student is found to be infected during daily health assessments, they will be separated in isolation facilities, to be set up in each school, and their classroom will be closed for three days for disinfection. Mingling by students from different classes is prohibited and students will be under the close watch of teachers. A special screening area should be set aside at each school for goods deliveries or where parents can wait for their children. A school must be cleaned regularly, especially points of contact and air conditioners.  https://archive.vn/Shrje"
Thailand,THA,20211019,20211101,C2: Workplace closing,2,1,"Entertainment venues, including bars, karaoke parlors, and pubs, must remain closed in all zones.  https://web.archive.org/web/20211031113243/https://www.garda.com/crisis24/news-alerts/537326/thailand-authorities-to-allow-fully-vaccinated-travelers-from-46-countries-to-enter-without-quarantine-from-nov-1-update-62"
Thailand,THA,20211019,20211112,C3: Cancel public events,2,1,"A nationwide state of emergency remains in effect through Nov. 30, This includes instructions that you must not attend public gatherings. Entertainment venues, including bars, karaoke parlors, and pubs, must remain closed in all zones.   https://web.archive.org/web/20211031113243/https://www.garda.com/crisis24/news-alerts/537326/thailand-authorities-to-allow-fully-vaccinated-travelers-from-46-countries-to-enter-without-quarantine-from-nov-1-update-62  https://web.archive.org/web/20211029190618/https://www.gov.uk/foreign-travel-advice/thailand/coronavirus  "
Thailand,THA,20211019,20211112,C8: International travel controls,3,,"As of 1st november 2021, Foreign nationals traveling from Bangladesh, India, Nepal, and Pakistan remain banned from entering into Thailand.  https://web.archive.org/web/20211031113243/https://www.garda.com/crisis24/news-alerts/537326/thailand-authorities-to-allow-fully-vaccinated-travelers-from-46-countries-to-enter-without-quarantine-from-nov-1-update-62"
Thailand,THA,20211019,20220930,H1: Public information campaigns,2,1,"Public Information campaign on COVID19 are available on the Thai government public relations department website, the department of disease control website and the government's Facebook page.   Archived links:   https://web.archive.org/web/20211031204049/https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fthailandprd%2F%3Fhc_ref%3DARQeNmcfPe0PH7JO_OgQ9So8JU0djVVrSXUyOcp-B-piBm9C8kiaVtqqor19KALWwe4%26fref%3Dnf%26__tn__%3DkC-R    https://web.archive.org/web/20210502153835/https://ddc.moph.go.th/viralpneumonia/eng/news.php    https://web.archive.org/web/20211018184410/https://thailand.prd.go.th/more_news.php?offset=0&cid=2&filename=index"
Thailand,THA,20211019,20211112,H6: Facial Coverings,4,1,"The Department of Health reminds the public to follow the 10 Practices of Universal Prevention, one of which is ""(3) wear a fabric mask over a surgical mask, both inside and outside the house"" - as published on the Thai government PRD on 8th of October 2021. there has been no change to this police since.   https://web.archive.org/web/20211031215647/https://thailand.prd.go.th/ewt_news.php?nid=11899&filename=index"
Thailand,THA,20211102,20211112,C2: Workplace closing,1,0,"Based on policy updates from November 1st, Food establishments can operate in dark-red zones but with capacity limits in place and Entertainment venues may open at varying capacity limits. Dark Red zones have been reduced from 23 to 7 which are Chanthaburi, Nakhon Si Thammarat, Narathiwat, Pattani Songkhla, Tak, and Yala provinces.      https://web.archive.org/web/20211108073132/https://www.garda.com/crisis24/news-alerts/540701/thailand-authorities-ease-restrictions-in-multiple-provinces-from-nov-1-update-63"
Thailand,THA,20211113,20211214,C1: School closing,1,0,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
Thailand,THA,20211113,20220102,C2: Workplace closing,1,0,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
Thailand,THA,20211113,20211129,C3: Cancel public events,2,1,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
Thailand,THA,20211113,20211129,C4: Restrictions on gatherings,3,0,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
Thailand,THA,20211113,,C5: Close public transport,0,,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
Thailand,THA,20211113,20211129,C6: Stay at home requirements,2,0,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
Thailand,THA,20211113,20211214,C7: Restrictions on internal movement,2,0,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
Thailand,THA,20211113,20220110,C8: International travel controls,3,,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
Thailand,THA,20211113,20211214,H6: Facial Coverings,4,1,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
Thailand,THA,20211113,20220430,H8: Protection of elderly people,1,1,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
Thailand,THA,20211130,20211130,C3: Cancel public events,1,0,"From Dec. 1, officials will lift dark red zone measures in Nakhon Si Thammarat, Narathiwat, Pattani, Songkhla, Tak, and Yala provinces, ending all curfew measures nationwide. Authorities continue to designate several tourist-oriented locations, including Bangkok, as blue zones which will have few restrictions; gatherings of up to 500 people are allowed for special events but entertainment venues like bars and pubs must close.    https://archive.ph/vx9g9"
Thailand,THA,20211130,20211130,C4: Restrictions on gatherings,2,0,"From December 1, Gathering caps are at 200 in Red zones. the red zones are Ayutthaya, Chanthaburi, Chiang Mai, Chiang Rai, Chumphon, Khon Kaen, Nakhon Pathom, Nakhon Ratchasima, Nakhon Si Thammarat, Narathiwat, Pattani, Phatthalung, Prachin Buri, Prachuap Khiri Khan, Rayong, Sa Kaeo, Saraburi, Satun, Songkhla, Surat Thani, Tak, Trang, Trat, and Yala provinces    https://archive.ph/vx9g9"
Thailand,THA,20211130,20211130,C6: Stay at home requirements,1,0,"From Dec. 1, officials will lift dark red zone measures in Nakhon Si Thammarat, Narathiwat, Pattani, Songkhla, Tak, and Yala provinces, ending all curfew measures nationwide. Authorities continue to designate several tourist-oriented locations, including Bangkok, as blue zones which will have few restrictions; gatherings of up to 500 people are allowed for special events but entertainment venues like bars and pubs must close. The government will add Kanchanaburi, Nonthaburi, and Pathum Thani to the list of blue zone locations where tourists can visit from Dec. 1. Gathering caps are at 200 and 500 people in red and orange localities, respectively. Entertainment venues may open at varying capacity limits. Authorities from some provinces may require travelers to download a mobile tracking application and undergo a 14-day quarantine upon arrival.  https://archive.ph/vx9g9"
Thailand,THA,20211201,20220224,C3: Cancel public events,1,1,"Gatherings allowed. For details please refer to the below link.    https://archive.ph/vx9g9"
Thailand,THA,20211201,20220224,C4: Restrictions on gatherings,2,1,"Restrictions on gatherings of 200 and 500 depending on color zone.  https://archive.ph/vx9g9"
Thailand,THA,20211201,20220102,C6: Stay at home requirements,0,,"From 1 December, curfew measures ended nationwide.  Source: https://archive.ph/vx9g9   “Effective from 16 December, 2021, Thailand’s colour zoning has been reduced to three zones: Pilot Tourist Areas or blue zone, Areas Under Stringent Surveillance or yellow zone, and Controlled Areas or orange zone.” The ending of red zones means eased restrictions.   Source: https://archive.vn/ik9Dh From 1 December, curfew measures ended nationwide.  Source: https://archive.ph/vx9g9   “Effective from 16 December, 2021, Thailand’s colour zoning has been reduced to three zones: Pilot Tourist Areas or blue zone, Areas Under Stringent Surveillance or yellow zone, and Controlled Areas or orange zone.” The ending of red zones means eased restrictions.   Source: https://archive.vn/ik9Dh   "
Thailand,THA,20211215,20220119,C1: School closing,2,0,"""The communicable disease committee in Thailand’s north-eastern province of Kalasin has ordered all schools and educational institutes located in the municipality to close until December 30th.""  https://web.archive.org/web/20211227171922/https://www.thaipbsworld.com/all-schools-in-kalasin-municipality-closed-until-december-30th-over-omicron-concerns/"
Thailand,THA,20211215,20220430,C7: Restrictions on internal movement,1,1,"Authorities from some provinces may require travelers to download a mobile tracking application and quarantine on arrival.   Source: https://archive.ph/vx9g9   “Effective from 16 December, 2021, Thailand’s colour zoning has been reduced to three zones: Pilot Tourist Areas or blue zone, Areas Under Stringent Surveillance or yellow zone, and Controlled Areas or orange zone.” The ending of red zones means eased restrictions.   Source: https://archive.vn/ik9Dh "
Thailand,THA,20211215,20220202,H6: Facial Coverings,3,1,"The Communicable Disease Act requires face masks to be worn in public places at all times. Violation of this rule carries a fine of up to 20,000 Baht.  https://web.archive.org/web/20211217142041/https://th.usembassy.gov/u-s-citizen-services/covid-19-information/#collapse1"
Thailand,THA,20211215,,H7: Vaccination policy,5,1,"Covid-19 vaccines available to people aged 12 and up.   https://web.archive.org/web/20211217142041/https://th.usembassy.gov/u-s-citizen-services/covid-19-information/  "
Thailand,THA,20220103,20220115,C2: Workplace closing,2,0,"""Bangkok officials revised its provincial closure order and extended the date the order is in effect to January 15, requiring bars and entertainment venues to remain shut for at least the next two weeks, which is in line with government’s nationwide closure order.""   Source: https://web.archive.org/web/20220104031103/https://thethaiger.com/news/bangkok/bangkok-revises-closure-order-bars-and-nightclubs-to-stay-closed-until-january-15    A government spokesman requested yesterday that state agencies will be required to allow their staff to work from home and private companies “are being encouraged” to allow workers to do the same “to prevent further spread of the highly transmissible Omicron variant”.  https://web.archive.org/web/20220103020945/https://thethaiger.com/coronavirus/thai-government-asks-private-companies-to-allow-staff-to-work-from-home"
Thailand,THA,20220103,20220622,C6: Stay at home requirements,1,1,"""Private and public sectors urged work from home after New Year holidays."" https://web.archive.org/web/20211229152806/https://www.thaipbsworld.com/private-and-public-sectors-urged-work-from-home-after-new-year-holidays/"
Thailand,THA,20220111,20220131,C8: International travel controls,2,,"Thai authorities will lift an entry ban on passengers arriving from Botswana, Eswatini, Lesotho, Malawi, Mozambique, Namibia, South Africa, and Zimbabwe from Jan. 11. https://archive.vn/sUA5H"
Thailand,THA,20220116,20220117,C2: Workplace closing,1,1,
Thailand,THA,20220118,20220430,C2: Workplace closing,2,1,"According to a statement by the Thai Health Minister on 18th January 2022, the government has ordered entertainment venues catering to the nightlife to remain closed for the foreseeable future. While the government intends to relax restrictions in other economic sectors, it views these venues as being particularly high-risk for COVID-19 transmission.     Correlates with Tourism Authority of Thailand update on 23rd January 2022, stating that “all types of entertainment venues, including pubs, bars, and karaoke shops nationwide are to remain closed until further notice.”     It is noted that in practice, some of such venues have been able to re-open as “restaurants” or “eateries” if they alter their services and meet certain government requirements. Other sources state that some entertainment venues that have not properly converted to restaurants have also re-opened illegally. Nonetheless coded as 2G to reflect official government policy, and because in practice, venues that do not have kitchen facilities are unable to legally convert to a restaurant.     1.	Tourism Authority of Thailand update: https://archive.vn/ft5i4  2.	ChannelNewsAsia article reporting on statement by Thai Health Minister: https://web.archive.org/web/20220123164614/https://www.channelnewsasia.com/asia/thailand-lower-covid-19-alert-level-2442896   3.	Thai PBS News article: https://web.archive.org/web/20220123163956/https://www.thaipbsworld.com/bangkok-announces-continued-closure-of-entertainment-venues/   4.	Thaiger article: https://web.archive.org/web/20220123165750/https://thethaiger.com/news/bangkok/bma-follows-ccsa-bangkok-entertainment-venues-remain-closed   5.	MixMag Asia article: “January 16th has come and gone but most clubs in Thailand remain in the dark.” https://archive.vn/WsDqz "
Thailand,THA,20220118,20220622,H3: Contact tracing,1,,"Classified as limited, rather than comprehensive contact tracing (which requires both declared intention to trace for all identified cases, and evidence of capacity to do so) for the following reasons:    A.	Evidence of high daily case numbers and widespread, ongoing community transmission nationwide, that might render comprehensive contact tracing both impossible and less useful as a disease control measure as opposed to in earlier stages of the pandemic.      Thailand has been recording around 7,000+ new infections/day (as confirmed by a PCR test) for the period of 18—24 Jan 2022.     1.	Thai Department of Disease Control, official Facebook, infographic for 24 Jan 2022: “7,139 new cases”.     Thai language version: https://archive.vn/G41zn   English language version: https://archive.vn/2nsFe     2.	https://archive.vn/4eGFF — World Health Organisation Situation Report for Thailand for 13—19 Jan 2022: Average of “7,257 new cases” per day and “community transmission of Omicron in most provinces.”     B.	Recent government guidelines state that people who discover they have Covid-19 after testing with home ATKs (antigen test kits) must report their result to the authorities, get it confirmed with a PCR test and undergo isolation. However, those with mild or no symptoms are asked to self-isolate at home in order “to ease the burden on the public health care system.”     https://archive.vn/oxD9a — Thaiger: “Thailand’s updated Covid guidelines: What to do if you test positive or have symptoms.”     C.	Government strategy seems to have also shifted to making home Covid-19 tests widely available for people so they can find out if they should take a PCR test and self-isolate, and utilising vaccinations. By comparison, there does not seem to be much mention of tracing the contacts of all known cases. Nonetheless, the possibility that some contact tracing may still be going on in targeted areas is not discounted.     https://archive.vn/rvnUw — Thai Government Public Relations Department, Twitter post on making antigen kits available at low cost in response to high demand.    https://archive.vn/VEGGV and  https://archive.vn/X2JMF — Thai Government Public Relations Department, Facebook posts encouraging vaccinations. Also emphasises masking, social distancing and good hygiene, but not so much contact tracing.    https://archive.vn/BG9q9 — Bangkok Post, 19th January 2022: “…[A]ll agencies tasked with quelling the outbreak [in Bangkok] have been instructed to focus their efforts on dishing out booster shots, particularly to the elderly and those with pre-existing medical conditions.”    D.	Recent mentions of contact tracing usually refer to contact tracing apps. Thai authorities have encouraged everyone to download Mor Chana and Thai Chana, Thailand’s contact tracing apps. However, this by itself does not amount to manual, comprehensive contact tracing carried out by the authorities.     Thai Government Public Relations Department, Facebook post: https://archive.vn/7UAUg   Thai PBS News: https://archive.vn/6cBgO   "
Thailand,THA,20220120,20220222,C1: School closing,1,1,"On 20th January 2022, the Ministry of Health issued guidance that it will not order schools to close unless clusters of Covid-19 cases turn up. Measures would also be targeted within the school; if cases are found, a particular classroom or grade might be ordered to close for cleaning for 3 days, rather than the entire school.      Additionally, the National News Bureau of Thailand reported on 18th January 2022 that many schools in Thailand have resumed onsite classes, but are also staggering the return of their students to reduce crowding. Some schools are for example, requiring some grades to remain fully online, while the rest of the students alternate the days that they attend in person, so that only 30% of the student body is present at any one time. Therefore, although many schools are open, significant public health precautions have been incorporated.     1.	The Nation | Thailand article: “No school shutdowns unless clusters emerge”: https://web.archive.org/web/20220124150009/https://www.nationthailand.com/in-focus/40011306  2.	National News Bureau of Thailand article: “Schools hold first on-site classes of 2022”: https://web.archive.org/web/20220124145222/https://thainews.prd.go.th/en/news/detail/TCATG220118165943585 "
Thailand,THA,20220201,20220430,C8: International travel controls,2,,"Effective February 1, 2022, Thailand will resume registrations for the Test & Go program that allows fully vaccinated travellers from any country to enjoy quarantine-free entry. Additional entry requirements through this program include submitting proof of payment for two separate nights of accommodation on Day 1 and Day 5 at government-approved hotels and proof of payment for 2 RT-PCR tests. For travellers under 18 years of age, travelling with parents or guardians, the quarantine period is within the same duration as their parents or guardians.    Quarantine of 10 days is required for unvaccinated travellers.    https://web.archive.org/web/20220203172349/https://www.tatnews.org/2022/01/thailand-resumes-test-go-scheme-reopens-pattaya-and-ko-chang-sandbox-from-1-february-2022/  https://web.archive.org/web/20220204220639/https://th.usembassy.gov/u-s-citizen-services/covid-19-information/  https://web.archive.org/web/20220205235707/https://www.gov.uk/foreign-travel-advice/thailand/entry-requirements"
Thailand,THA,20220203,20220430,H6: Facial Coverings,1,1,"On 3 Feb, 2022, Thailand’s Public Health Minister confirmed that there are no laws forcing people to wear face masks, but he also sought cooperation from all parties, including Thai citizens and overseas tourists, in order to prevent the spread of the Covid-19 outbreak.    https://web.archive.org/web/20220205231023/https://thainews.prd.go.th/en/news/detail/TCATG220203155951127"
Thailand,THA,20220223,20220629,C1: School closing,0,,"CCSA Spokesman Dr. Taweesin Visanuyothin said on  February 23, 2022 that a decision has been made to allow schools to resume on-site classes after having assessed that infections among those aged up to 19 account for 21% of all infections in the country.  https://web.archive.org/web/20220302002128/https://www.thaipbsworld.com/on-site-classes-in-thailand-can-resume-under-new-guidelines-exams-for-covid-19-cases-allowed/"
Thailand,THA,20220225,20220331,C3: Cancel public events,2,0,"Pattaya City Public Relations announced on 25th February 2022 that people shouldn’t hold gatherings or parties with more than 50 people.  Pattaya postponed a music festival. They are still considering whether or not to cancel water fights and parties on Songkran.    https://archive.ph/hjchB  "
Thailand,THA,20220225,20220331,C4: Restrictions on gatherings,3,0,"Pattaya City Public Relations announced on 25th February 2022 that people shouldn’t hold gatherings or parties with more than 50 people.  Pattaya postponed a music festival. They are still considering whether or not to cancel water fights and parties on Songkran.    https://archive.ph/hjchB"
Thailand,THA,20220401,20220430,C3: Cancel public events,1,0,"No policy change.    Provinces are categorised as ‘Blue Zone’, Areas Under Stringent Surveillance or 'Yellow Zone' and Controlled Areas or 'Orange Zone'. All businesses and activities in the 'Blue Zone' provinces/districts can resume “New Normal” operations under stringent health and safety standards. In 'Yellow Zone' and 'Orange Zone', meetings and events in hotels, trade centres, convention halls, and similar venues can be organised for less than 1,000 attendees. The government advised everyone planning to enjoy the Thai New Year to get fully vaccinated and to undergo a self-ATK at least 72 hours before joining group activities.    https://web.archive.org/web/20220404232610/https://www.tatnews.org/2022/03/thailand-eases-covid-19-curbs-nationwide-allowing-songkran-2022-festivities/"
Thailand,THA,20220401,20220622,C4: Restrictions on gatherings,2,0,"Provinces are categorised as ‘Blue Zone’, Areas Under Stringent Surveillance or 'Yellow Zone' and Controlled Areas or 'Orange Zone'. In 'Yellow Zone' and 'Orange Zone', meetings and events in hotels, trade centres, convention halls, and similar venues can be organised for less than 1,000 attendees.    https://web.archive.org/web/20220404232610/https://www.tatnews.org/2022/03/thailand-eases-covid-19-curbs-nationwide-allowing-songkran-2022-festivities/"
Thailand,THA,20220501,20220622,C2: Workplace closing,2,0,"As of May 2022, closures may be implemented in high-risk provinces.    https://archive.ph/Q7rqK    Latest Designations: https://web.archive.org/web/20220522181422/https://www.tatnews.org/2022/04/thailand-adjusts-nationwide-covid-19-controls-into-two-colour-coded-zones/    Zone Restrictions: https://web.archive.org/web/20220522181436/https://crisis24.garda.com/alerts/2022/03/thailand-authorities-ease-domestic-rules-in-24-provinces-as-of-march-19-plan-to-lift-pre-arrival-covid-19-test-requirement-from-april-1-update-70"
Thailand,THA,20220501,20220508,C3: Cancel public events,2,1,"As of May 2022, an emergency decree is in place due to protests and public gatherings are not allowed.    https://archive.ph/Q7rqK    https://archive.ph/pvvkx    Latest Designations: https://web.archive.org/web/20220522181422/https://www.tatnews.org/2022/04/thailand-adjusts-nationwide-covid-19-controls-into-two-colour-coded-zones/    Zone Restrictions: https://web.archive.org/web/20220522181436/https://crisis24.garda.com/alerts/2022/03/thailand-authorities-ease-domestic-rules-in-24-provinces-as-of-march-19-plan-to-lift-pre-arrival-covid-19-test-requirement-from-april-1-update-70"
Thailand,THA,20220501,20220522,C7: Restrictions on internal movement,1,0,"The government advises against travel to certain regions.    https://archive.ph/Q7rqK"
Thailand,THA,20220501,20220930,C8: International travel controls,1,,"As of May 1, vaccinated travelers may enter with standard requirements. Non vaccinated travelers may enter with a quarantine requirement that can be avoided with a negative PCR test no older than 72 hours.    https://web.archive.org/web/20220522182736/https://www.tatnews.org/2022/04/thailands-latest-entry-requirements-from-1-may-2022/"
Thailand,THA,20220501,,E1: Income support,0,,"The fourth phase of subsidy policy Khon La Khreung ended after April 31, 2022. A fifth phase has not been announced.    https://web.archive.org/web/20220522190155/https://www.phnompenhpost.com/business/source-thailand-can-borrow-38b-it-hits-debt-limit"
Thailand,THA,20220501,,E2: Debt/contract relief,0,,"No debt or contract relief plans mentioned.    https://web.archive.org/web/20220522190155/https://www.phnompenhpost.com/business/source-thailand-can-borrow-38b-it-hits-debt-limit"
Thailand,THA,20220501,20220531,H6: Facial Coverings,3,1,"Masks are required in public spaces.    https://archive.ph/Q7rqK"
Thailand,THA,20220501,20220522,H8: Protection of elderly people,2,0,"As of May 2022, there may be curfews implemented in high-risk provinces.    https://archive.ph/Q7rqK"
Thailand,THA,20220509,20220531,C3: Cancel public events,1,1,"Originally coded 1G from 23 May, the date was changed.    'As the overall Covid-19 situation in the country has significantly improved, the Ministry of Public Health on Monday resolved to lower its Covid-19 alert level from Level 4 to Level 3, allowing most members of the public to resume their daily activities with fewer restrictions.'    https://archive.ph/YdJ9c"
Thailand,THA,20220523,,C7: Restrictions on internal movement,0,,"People can move from one area to another. At-risk individuals are advised against unnecessary travel, but still coded as 0 due to very limited recommendation.     Bangkok Post: https://archive.ph/YdJ9c  US Embassy: https://web.archive.org/web/20220614032211/https://th.usembassy.gov/u-s-citizen-services/covid-19-information/ "
Thailand,THA,20220523,20220622,H8: Protection of elderly people,1,1,"People over the age of 60 are considered at-risk groups.  They are encouraged to avoid crowded areas/activities, and avoid all unnecessary travels.    Bangkok Post: https://archive.ph/YdJ9c"
Thailand,THA,20220601,20220622,C3: Cancel public events,1,0,"Royal Thai Government to further ease the nationwide COVID-19 controls by expanding the colour-coded zones to three: The Pilot Tourist Areas or blue zone, the Surveillance Areas or green zone, and the Areas under Stringent Surveillance or yellow zone.    Peaceful mass gatherings or large-scale events are allowed to take place in the green and blue zones under communicable disease control guidelines, while in the yellow zone the number of attendees must not exceed 1,000 or at 75% of the capacity for sports events.    Coded as 1T due to limited capacity for yellow zones.     Tatnews: https://archive.ph/6jP6A"
Thailand,THA,20220601,20220622,H6: Facial Coverings,3,0,"Some regions, such as Phuket, have eased mask mandate:   mandatory mask-wearing is exempted when people are eating or drinking, showing their faces to confirm their identities to state authorities, exercising in an open area, and while at a beach, a public park and other places where people can stay at least two metres apart.    However, not applied to the whole country, so coded as 3T.     Bangkok Post: https://archive.ph/HTpYE"
Thailand,THA,20220623,20220930,C2: Workplace closing,1,1,"From 23/6/22 All regions are now green.    Restaurants and eateries are allowed to serve dine-in customers alcoholic beverages in accordance with the applicable laws and regulations, as well as communicable disease control guidelines.    Entertainment venues including pubs, bars, and karaoke lounges that have been certified with the Thai Stop COVID 2 Plus by the Ministry of Public Health are also allowed to operate in accordance with the applicable laws and regulations, as well as communicable disease control guidelines.    https://web.archive.org/web/20220715071950/https://www.tatnews.org/2022/06/thailand-lifts-nationwide-covid-19-restrictions-with-immediate-effect/"
Thailand,THA,20220623,20220803,C3: Cancel public events,0,,"   The Tourism Authority of Thailand (TAT) would like to provide an update on the latest announcement by the Royal Thai Government to lift the nationwide COVID-19 restrictions in line with the country’s plan to downgrade COVID-19 to an endemic status in July.    Published in the Royal Thai Government Gazette on 23 June, 2022, and with immediate effect, the announcement removed the colour-coded zoning, thus redesignating Bangkok and all other 76 provinces a green zone.    Coded 0 given since restrictions have been lifted and THailand is now a green Zone.  Large events may occur without mention of any strict social distancing nor hygiene measures in place.    TAT News: http://web.archive.org/web/20220715154559/https://www.tatnews.org/2022/06/thailand-lifts-nationwide-covid-19-restrictions-with-immediate-effect/"
Thailand,THA,20220623,20220930,C4: Restrictions on gatherings,1,1,"Published in the Royal Thai Government Gazette on 23 June, 2022, and with immediate effect, the announcement removed the colour-coded zoning, thus redesignating Bangkok and all other 76 provinces a green zone.      Group gatherings in crowded places are allowed, but those with more than 2,000 participants must receive advance permission from respective authorities in Bangkok or the other 76 provinces.    TAT News: http://web.archive.org/web/20220715094742/https://www.tatnews.org/2022/06/thailand-lifts-nationwide-covid-19-restrictions-with-immediate-effect/"
Thailand,THA,20220623,,C6: Stay at home requirements,0,,"No current policy that indicates that certain people should stay at home.  Since June 23, 2022, COVID restrictions have relaxed since thailand is now considered a green zone.    TAT News: http://web.archive.org/web/20220715094742/https://www.tatnews.org/2022/06/thailand-lifts-nationwide-covid-19-restrictions-with-immediate-effect/    "
Thailand,THA,20220623,,H3: Contact tracing,0,,"Thailand lifts nationwide COVID-19 restrictions with immediate effect as country enters endemic stage.  Thailand is now considered green zone.  No mention of contact tracing any longer.  TAT News: https://web.archive.org/web/20220717074217/https://www.tatnews.org/2022/06/thailand-lifts-nationwide-covid-19-restrictions-with-immediate-effect/"
Thailand,THA,20220623,,H6: Facial Coverings,1,1,"From 23/6/22 all restrictions lifted across Thailand. All zones are now green.    Outdoor mask-wearing has been endorsed as voluntary although the public are still advised to wear a face mask in crowded places, such as, public transport, markets, and concert venues, or for people with certain health conditions.    https://web.archive.org/web/20220715071950/https://www.tatnews.org/2022/06/thailand-lifts-nationwide-covid-19-restrictions-with-immediate-effect/"
Thailand,THA,20220623,,H8: Protection of elderly people,0,,"As Thailand lifted all restrictions except for social distancing, there has been an increase in the number of cases.  No policy yet in isolation for vulnerable population however there are talks to reactivate this in Bangkok.  Coded 0 since it has not yet been reactivated.    TAT News: https://web.archive.org/web/20220717074217/https://www.tatnews.org/2022/06/thailand-lifts-nationwide-covid-19-restrictions-with-immediate-effect/   http://web.archive.org/web/20220717084618/https://www.thaipbsworld.com/community-isolation-to-be-reactivated-as-new-covid-infections-surge-in-bangkok/"
Thailand,THA,20220630,20220930,C1: School closing,1,1,"Schools officially reopened on May 17, after which there were increased reports of students contracting the coronavirus. Although case numbers eventually started falling again, they saw a renewed surge last month.    According to Supat Champathong, permanent secretary of the Ministry of Education, there are currently no plans to close any schools, adding that physical classes are still considered the best learning environment for students.    He has nevertheless called on schools to stringently enforce health safety measures, including wearing masks, practicing social distancing, washing hands, keeping classrooms properly ventilated and performing temperature screenings.    Several schools have already started reviving online classes to help stem the spread of infection among students.    http://web.archive.org/web/20220715090641/https://nbtworld.prd.go.th/en/news/detail/TCATG220710170454043"
Thailand,THA,20220630,,V2: Vaccine Availability,3,,"national immunization ongoing.  Vaccination for 5 and older available however there is vaccine hesitancy among parents.  WHO thailand: https://archive.vn/op0VZ/image  US embassy: http://web.archive.org/web/20220717094053/https://th.usembassy.gov/u-s-citizen-services/covid-19-information/  http://web.archive.org/web/20220717100607/https://www.chiangraitimes.com/health/vaccinating-children-for-covid-19/"
Thailand,THA,20220630,,V3: Vaccine Financial Support,5,,"  national immunzation ongoing.  Vaccination for 5 and older available however there is vaccine hesitancy among parents.  WHO thailand: https://archive.vn/op0VZ/image  US embassy: http://web.archive.org/web/20220717094053/https://th.usembassy.gov/u-s-citizen-services/covid-19-information/  http://web.archive.org/web/20220717100607/https://www.chiangraitimes.com/health/vaccinating-children-for-covid-19/"
